,0,1,2,3
3811,CA06057,100.0,Donald Trump,14686
3812,CA06055,100.0,Hillary Clinton,26161
3813,CA06055,100.0,Donald Trump,11946
3814,CA06053,100.0,Hillary Clinton,64733
3815,CA06053,100.0,Donald Trump,26378
3816,CA06051,100.0,Hillary Clinton,2696
3817,CA06051,100.0,Donald Trump,2080
3818,CA06059,100.0,Hillary Clinton,556544
3819,CA06059,100.0,Donald Trump,472669
3820,VA51121,100.0,Hillary Clinton,20015
3821,VA51121,100.0,Donald Trump,19455
3822,KS20039,100.0,Donald Trump,1220
3823,KS20039,100.0,Hillary Clinton,178
3824,FL12029,100.0,Donald Trump,5822
3825,FL12029,100.0,Hillary Clinton,1270
3826,NY36025,100.0,Donald Trump,11012
3827,NY36025,100.0,Hillary Clinton,5825
3828,KS20033,100.0,Donald Trump,705
3829,KS20033,100.0,Hillary Clinton,102
3830,FL12027,100.0,Donald Trump,6744
3831,FL12027,100.0,Hillary Clinton,3761
3832,FL12021,100.0,Donald Trump,105297
3833,FL12021,100.0,Hillary Clinton,60941
3834,FL12023,100.0,Donald Trump,20359
3835,FL12023,100.0,Hillary Clinton,7599
3836,MD24001,100.0,Donald Trump,20025
3837,MD24001,100.0,Hillary Clinton,6665
3838,MD24003,100.0,Hillary Clinton,116074
3839,MD24003,100.0,Donald Trump,114509
3840,MD24005,100.0,Hillary Clinton,189437
3841,MD24005,100.0,Donald Trump,131009
3842,MD24009,100.0,Donald Trump,24680
3843,MD24009,100.0,Hillary Clinton,16669
3844,AKAK,99.55,Donald Trump,130415
3845,AKAK,99.55,Hillary Clinton,93007
3846,PA42025,100.0,Donald Trump,18714
3847,PA42025,100.0,Hillary Clinton,8917
3848,WVWV,100.0,Donald Trump,486198
3849,WVWV,100.0,Hillary Clinton,187457
3850,WY56029,100.0,Donald Trump,11115
3851,WY56029,100.0,Hillary Clinton,2535
3852,AL01041,100.0,Donald Trump,4511
3853,AL01041,100.0,Hillary Clinton,1663
3854,AL01043,100.0,Donald Trump,32734
3855,AL01043,100.0,Hillary Clinton,3730
3856,AL01045,100.0,Donald Trump,13798
3857,AL01045,100.0,Hillary Clinton,4408
3858,AL01047,100.0,Hillary Clinton,12826
3859,AL01047,100.0,Donald Trump,5784
3860,AL01049,100.0,Donald Trump,21779
3861,AL01049,100.0,Hillary Clinton,3682
3862,LA22099,100.0,Donald Trump,16872
3863,LA22099,100.0,Hillary Clinton,8266
3864,UT49005,82.35,Donald Trump,16643
3865,UT49005,82.35,Hillary Clinton,6705
3866,TX48397,100.0,Donald Trump,28396
3867,TX48397,100.0,Hillary Clinton,9633
3868,VA51127,100.0,Donald Trump,8117
3869,VA51127,100.0,Hillary Clinton,3545
3870,TN47041,100.0,Donald Trump,5164
3871,TN47041,100.0,Hillary Clinton,1566
3872,LA22093,100.0,Hillary Clinton,6418
3873,LA22093,100.0,Donald Trump,5456
3874,TN47043,100.0,Donald Trump,13213
3875,TN47043,100.0,Hillary Clinton,4718
3876,TN47045,100.0,Donald Trump,10175
3877,TN47045,100.0,Hillary Clinton,2815
3878,OR41017,100.0,Donald Trump,43667
3879,OR41017,100.0,Hillary Clinton,40222
3880,OR41015,100.0,Donald Trump,7157
3881,OR41015,100.0,Hillary Clinton,4253
3882,OR41013,100.0,Donald Trump,8388
3883,OR41013,100.0,Hillary Clinton,2591
3884,OR41011,100.0,Donald Trump,17699
3885,OR41011,100.0,Hillary Clinton,10355
3886,TX48231,100.0,Donald Trump,23866
3887,TX48231,100.0,Hillary Clinton,6301
3888,TN47047,100.0,Donald Trump,13046
3889,TN47047,100.0,Hillary Clinton,5865
3890,OR41019,100.0,Donald Trump,34112
3891,OR41019,100.0,Hillary Clinton,13891
3892,TX48257,100.0,Donald Trump,29537
3893,TX48257,100.0,Hillary Clinton,10265
3894,MN27069,100.0,Donald Trump,1349
3895,MN27069,100.0,Hillary Clinton,823
3896,MN27061,100.0,Donald Trump,12920
3897,MN27061,100.0,Hillary Clinton,9015
3898,MN27063,100.0,Donald Trump,3609
3899,MN27063,100.0,Hillary Clinton,1492
3900,MN27065,100.0,Donald Trump,5230
3901,MN27065,100.0,Hillary Clinton,2327
3902,MN27067,100.0,Donald Trump,12785
3903,MN27067,100.0,Hillary Clinton,7266
3904,TX48253,100.0,Donald Trump,4815
3905,TX48253,100.0,Hillary Clinton,935
3906,VA51029,100.0,Donald Trump,3969
3907,VA51029,100.0,Hillary Clinton,3128
3908,MO29079,100.0,Donald Trump,3462
3909,MO29079,100.0,Hillary Clinton,780
3910,MO29077,100.0,Donald Trump,77387
3911,MO29077,100.0,Hillary Clinton,42400
3912,VA51023,100.0,Donald Trump,13369
3913,VA51023,100.0,Hillary Clinton,4492
3914,MO29075,100.0,Donald Trump,2304
3915,MO29075,100.0,Hillary Clinton,605
3916,VA51021,100.0,Donald Trump,2572
3917,VA51021,100.0,Hillary Clinton,453
3918,MO29073,100.0,Donald Trump,5670
3919,MO29073,100.0,Hillary Clinton,1519
3920,VA51027,100.0,Donald Trump,7292
3921,VA51027,100.0,Hillary Clinton,1721
3922,MO29071,100.0,Donald Trump,35420
3923,MO29071,100.0,Hillary Clinton,12339
3924,VA51025,100.0,Hillary Clinton,4473
3925,VA51025,100.0,Donald Trump,3045
3926,WV54007,100.0,Donald Trump,3516
3927,WV54007,100.0,Hillary Clinton,1315
3928,WV54005,100.0,Donald Trump,6483
3929,WV54005,100.0,Hillary Clinton,1783
3930,TX48233,100.0,Donald Trump,7039
3931,TX48233,100.0,Hillary Clinton,854
3932,WV54001,100.0,Donald Trump,4509
3933,WV54001,100.0,Hillary Clinton,1213
3934,WV54009,100.0,Donald Trump,6574
3935,WV54009,100.0,Hillary Clinton,2549
3936,MN27119,100.0,Donald Trump,8979
3937,MN27119,100.0,Hillary Clinton,4712
3938,MN27115,100.0,Donald Trump,8191
3939,MN27115,100.0,Hillary Clinton,4580
3940,MN27117,100.0,Donald Trump,3338
3941,MN27117,100.0,Hillary Clinton,1127
3942,MN27111,100.0,Donald Trump,20939
3943,MN27111,100.0,Hillary Clinton,9339
3944,MN27113,100.0,Donald Trump,4000
3945,MN27113,100.0,Hillary Clinton,2146
3946,OH39001,100.0,Donald Trump,8445
3947,OH39001,100.0,Hillary Clinton,2293
3948,OK40113,100.0,Donald Trump,12559
3949,OK40113,100.0,Hillary Clinton,5593
3950,AZ04013,100.0,Donald Trump,590465
3951,AZ04013,100.0,Hillary Clinton,549040
3952,AZ04012,100.0,Donald Trump,3381
3953,AZ04012,100.0,Hillary Clinton,1318
3954,AZ04011,100.0,Donald Trump,1892
3955,AZ04011,100.0,Hillary Clinton,1092
3956,VA51115,100.0,Donald Trump,3515
3957,VA51115,100.0,Hillary Clinton,1563
3958,AZ04017,100.0,Donald Trump,18165
3959,AZ04017,100.0,Hillary Clinton,15362
3960,VA51113,100.0,Donald Trump,4418
3961,VA51113,100.0,Hillary Clinton,2202
3962,AZ04015,100.0,Donald Trump,54656
3963,AZ04015,100.0,Hillary Clinton,16485
3964,VA51111,100.0,Donald Trump,3206
3965,VA51111,100.0,Hillary Clinton,2226
3966,MO29213,100.0,Donald Trump,18240
3967,MO29213,100.0,Hillary Clinton,4367
3968,WV54015,100.0,Donald Trump,2289
3969,WV54015,100.0,Hillary Clinton,566
3970,AZ04019,100.0,Hillary Clinton,195649
3971,AZ04019,100.0,Donald Trump,147019
3972,MO29217,100.0,Donald Trump,6526
3973,MO29217,100.0,Hillary Clinton,1706
3974,MO29215,100.0,Donald Trump,8875
3975,MO29215,100.0,Hillary Clinton,1728
3976,MO29115,100.0,Donald Trump,4084
3977,MO29115,100.0,Hillary Clinton,1239
3978,TX48235,100.0,Donald Trump,660
3979,TX48235,100.0,Hillary Clinton,90
3980,MS28123,100.0,Donald Trump,5742
3981,MS28123,100.0,Hillary Clinton,3999
3982,MO29189,100.0,Hillary Clinton,280866
3983,MO29189,100.0,Donald Trump,199081
3984,MS28121,100.0,Donald Trump,46168
3985,MS28121,100.0,Hillary Clinton,13741
3986,MS28127,100.0,Donald Trump,7393
3987,MS28127,100.0,Hillary Clinton,3871
3988,MS28125,100.0,Hillary Clinton,1290
3989,MS28125,100.0,Donald Trump,619
3990,MO29183,100.0,Donald Trump,120899
3991,MO29183,100.0,Hillary Clinton,68225
3992,MO29181,100.0,Donald Trump,4520
3993,MO29181,100.0,Hillary Clinton,830
3994,MS28129,100.0,Donald Trump,5877
3995,MS28129,100.0,Hillary Clinton,1598
3996,MO29187,100.0,Donald Trump,17467
3997,MO29187,100.0,Hillary Clinton,6250
3998,MO29186,100.0,Donald Trump,5495
3999,MO29186,100.0,Hillary Clinton,2540
4000,MO29185,100.0,Donald Trump,3501
4001,MO29185,100.0,Hillary Clinton,936
4002,IN18181,100.0,Donald Trump,6813
4003,IN18181,100.0,Hillary Clinton,2563
4004,IN18183,100.0,Donald Trump,11357
4005,IN18183,100.0,Hillary Clinton,3379
4006,MO29119,100.0,Donald Trump,6599
4007,MO29119,100.0,Hillary Clinton,1329
4008,GA13151,100.0,Hillary Clinton,49902
4009,GA13151,100.0,Donald Trump,45641
4010,OH39045,100.0,Donald Trump,43163
4011,OH39045,100.0,Hillary Clinton,24150
4012,KY21109,100.0,Donald Trump,4889
4013,KY21109,100.0,Hillary Clinton,482
4014,OH39047,100.0,Donald Trump,7763
4015,OH39047,100.0,Hillary Clinton,2672
4016,GA13155,100.0,Donald Trump,2711
4017,GA13155,100.0,Hillary Clinton,890
4018,OH39041,100.0,Donald Trump,55660
4019,OH39041,100.0,Hillary Clinton,39584
4020,GA13157,100.0,Donald Trump,21754
4021,GA13157,100.0,Hillary Clinton,4469
4022,OH39043,100.0,Donald Trump,19301
4023,OH39043,100.0,Hillary Clinton,15692
4024,KY21103,100.0,Donald Trump,4944
4025,KY21103,100.0,Hillary Clinton,1828
4026,KY21101,100.0,Donald Trump,12159
4027,KY21101,100.0,Hillary Clinton,6707
4028,VA51685,100.0,Hillary Clinton,3218
4029,VA51685,100.0,Donald Trump,1732
4030,KY21107,100.0,Donald Trump,15277
4031,KY21107,100.0,Hillary Clinton,4310
4032,OH39049,100.0,Hillary Clinton,335961
4033,OH39049,100.0,Donald Trump,192328
4034,KY21105,100.0,Donald Trump,1657
4035,KY21105,100.0,Hillary Clinton,449
4036,PA42051,100.0,Donald Trump,34388
4037,PA42051,100.0,Hillary Clinton,17826
4038,TX48237,100.0,Donald Trump,2973
4039,TX48237,100.0,Hillary Clinton,314
4040,PA42053,100.0,Donald Trump,1680
4041,PA42053,100.0,Hillary Clinton,626
4042,GA13083,100.0,Donald Trump,5047
4043,GA13083,100.0,Hillary Clinton,965
4044,GA13081,100.0,Donald Trump,4539
4045,GA13081,100.0,Hillary Clinton,2835
4046,GA13087,100.0,Donald Trump,6009
4047,GA13087,100.0,Hillary Clinton,4104
4048,GA13085,100.0,Donald Trump,9880
4049,GA13085,100.0,Hillary Clinton,1444
4050,PA42055,100.0,Donald Trump,49554
4051,PA42055,100.0,Hillary Clinton,17322
4052,GA13089,100.0,Hillary Clinton,239131
4053,GA13089,100.0,Donald Trump,47531
4054,VA51590,100.0,Hillary Clinton,11051
4055,VA51590,100.0,Donald Trump,7306
4056,NY36089,100.0,Donald Trump,18450
4057,NY36089,100.0,Hillary Clinton,14659
4058,MS28019,100.0,Donald Trump,2763
4059,MS28019,100.0,Hillary Clinton,1198
4060,MS28017,100.0,Donald Trump,4127
4061,MS28017,100.0,Hillary Clinton,3649
4062,MS28015,100.0,Donald Trump,3774
4063,MS28015,100.0,Hillary Clinton,1648
4064,MS28013,100.0,Donald Trump,4360
4065,MS28013,100.0,Hillary Clinton,1884
4066,MS28011,100.0,Hillary Clinton,8410
4067,MS28011,100.0,Donald Trump,4251
4068,NM35021,100.0,Donald Trump,311
4069,NM35021,100.0,Hillary Clinton,156
4070,NM35023,100.0,Donald Trump,906
4071,NM35023,100.0,Hillary Clinton,780
4072,NM35025,100.0,Donald Trump,12306
4073,NM35025,100.0,Hillary Clinton,3877
4074,NM35027,100.0,Donald Trump,5889
4075,NM35027,100.0,Hillary Clinton,2329
4076,NM35028,100.0,Hillary Clinton,5443
4077,NM35028,100.0,Donald Trump,3329
4078,NM35029,100.0,Donald Trump,3478
4079,NM35029,100.0,Hillary Clinton,3195
4080,TX48053,100.0,Donald Trump,14595
4081,TX48053,100.0,Hillary Clinton,3785
4082,TX48055,100.0,Donald Trump,6516
4083,TX48055,100.0,Hillary Clinton,4663
4084,TX48057,100.0,Donald Trump,4638
4085,TX48057,100.0,Hillary Clinton,2118
4086,MO29051,100.0,Donald Trump,24610
4087,MO29051,100.0,Hillary Clinton,10907
4088,TN47009,100.0,Donald Trump,37385
4089,TN47009,100.0,Hillary Clinton,12085
4090,TN47005,100.0,Donald Trump,4715
4091,TN47005,100.0,Hillary Clinton,1474
4092,SC45021,100.0,Donald Trump,15165
4093,SC45021,100.0,Hillary Clinton,6089
4094,MO29053,100.0,Donald Trump,5623
4095,MO29053,100.0,Hillary Clinton,1932
4096,TN47003,100.0,Donald Trump,11455
4097,TN47003,100.0,Hillary Clinton,3384
4098,CO08085,100.0,Donald Trump,14303
4099,CO08085,100.0,Hillary Clinton,5438
4100,CO08087,100.0,Donald Trump,8104
4101,CO08087,100.0,Hillary Clinton,3128
4102,CO08081,100.0,Donald Trump,5293
4103,CO08081,100.0,Hillary Clinton,874
4104,CO08083,100.0,Donald Trump,7771
4105,CO08083,100.0,Hillary Clinton,3920
4106,MO29055,100.0,Donald Trump,7724
4107,MO29055,100.0,Hillary Clinton,1824
4108,CO08089,100.0,Donald Trump,2988
4109,CO08089,100.0,Hillary Clinton,1719
4110,ID16069,100.0,Donald Trump,10699
4111,ID16069,100.0,Hillary Clinton,4828
4112,MO29057,100.0,Donald Trump,3184
4113,MO29057,100.0,Hillary Clinton,637
4114,ID16063,100.0,Donald Trump,1184
4115,ID16063,100.0,Hillary Clinton,360
4116,ID16061,100.0,Donald Trump,1202
4117,ID16061,100.0,Hillary Clinton,270
4118,ID16067,100.0,Donald Trump,4887
4119,ID16067,100.0,Hillary Clinton,1167
4120,ID16065,100.0,Donald Trump,8941
4121,ID16065,100.0,Hillary Clinton,1201
4122,IL17043,100.0,Hillary Clinton,222499
4123,IL17043,100.0,Donald Trump,164355
4124,IL17041,100.0,Donald Trump,5695
4125,IL17041,100.0,Hillary Clinton,1946
4126,IL17047,100.0,Donald Trump,2777
4127,IL17047,100.0,Hillary Clinton,432
4128,IL17045,100.0,Donald Trump,5634
4129,IL17045,100.0,Hillary Clinton,1778
4130,TNTN,100.0,Donald Trump,1517402
4131,TNTN,100.0,Hillary Clinton,867110
4132,IL17049,100.0,Donald Trump,13613
4133,IL17049,100.0,Hillary Clinton,3071
4134,WV54013,100.0,Donald Trump,2023
4135,WV54013,100.0,Hillary Clinton,456
4136,NC37183,100.0,Hillary Clinton,298353
4137,NC37183,100.0,Donald Trump,193607
4138,NC37181,100.0,Hillary Clinton,12168
4139,NC37181,100.0,Donald Trump,7304
4140,NC37187,100.0,Hillary Clinton,3490
4141,NC37187,100.0,Donald Trump,2560
4142,NC37185,100.0,Hillary Clinton,6668
4143,NC37185,100.0,Donald Trump,3302
4144,VA51530,100.0,Donald Trump,1432
4145,VA51530,100.0,Hillary Clinton,693
4146,NC37189,100.0,Hillary Clinton,13953
4147,NC37189,100.0,Donald Trump,13521
4148,TN47139,100.0,Donald Trump,5097
4149,TN47139,100.0,Hillary Clinton,1252
4150,NY36009,100.0,Donald Trump,18668
4151,NY36009,100.0,Hillary Clinton,8717
4152,NY36007,100.0,Donald Trump,38077
4153,NY36007,100.0,Hillary Clinton,35212
4154,TN47131,100.0,Donald Trump,9525
4155,TN47131,100.0,Hillary Clinton,2425
4156,NY36005,100.0,Hillary Clinton,318403
4157,NY36005,100.0,Donald Trump,34424
4158,TN47133,100.0,Donald Trump,6055
4159,TN47133,100.0,Hillary Clinton,1943
4160,NY36003,100.0,Donald Trump,11712
4161,NY36003,100.0,Hillary Clinton,4473
4162,TN47135,100.0,Donald Trump,2167
4163,TN47135,100.0,Hillary Clinton,597
4164,NY36001,100.0,Hillary Clinton,74775
4165,NY36001,100.0,Donald Trump,44227
4166,TN47137,100.0,Donald Trump,2019
4167,TN47137,100.0,Hillary Clinton,536
4168,NE31159,100.0,Donald Trump,5451
4169,NE31159,100.0,Hillary Clinton,1881
4170,IA19009,100.0,Donald Trump,2135
4171,IA19009,100.0,Hillary Clinton,1079
4172,IA19003,100.0,Donald Trump,1393
4173,IA19003,100.0,Hillary Clinton,565
4174,NE31151,100.0,Donald Trump,2849
4175,NE31151,100.0,Hillary Clinton,1630
4176,IA19001,100.0,Donald Trump,2456
4177,IA19001,100.0,Hillary Clinton,1127
4178,NE31153,100.0,Donald Trump,44649
4179,NE31153,100.0,Hillary Clinton,27704
4180,IA19007,100.0,Donald Trump,4031
4181,IA19007,100.0,Hillary Clinton,1813
4182,NE31155,100.0,Donald Trump,7486
4183,NE31155,100.0,Hillary Clinton,2509
4184,IA19005,100.0,Donald Trump,4072
4185,IA19005,100.0,Hillary Clinton,2409
4186,NE31157,100.0,Donald Trump,9952
4187,NE31157,100.0,Hillary Clinton,3151
4188,ND38019,100.0,Donald Trump,1356
4189,ND38019,100.0,Hillary Clinton,476
4190,SC45037,100.0,Donald Trump,6842
4191,SC45037,100.0,Hillary Clinton,4491
4192,ND38011,100.0,Donald Trump,1445
4193,ND38011,100.0,Hillary Clinton,227
4194,WA53061,90.14,Hillary Clinton,167943
4195,WA53061,90.14,Donald Trump,116433
4196,ND38013,100.0,Donald Trump,879
4197,ND38013,100.0,Hillary Clinton,118
4198,ND38015,100.0,Donald Trump,32499
4199,ND38015,100.0,Hillary Clinton,10865
4200,ND38017,100.0,Donald Trump,39738
4201,ND38017,100.0,Hillary Clinton,31291
4202,LA22089,100.0,Donald Trump,16620
4203,LA22089,100.0,Hillary Clinton,8558
4204,WA53063,91.03,Donald Trump,103846
4205,WA53063,91.03,Hillary Clinton,86590
4206,IL17139,100.0,Donald Trump,4453
4207,IL17139,100.0,Hillary Clinton,1476
4208,LA22081,100.0,Donald Trump,2391
4209,LA22081,100.0,Hillary Clinton,1938
4210,LA22083,100.0,Donald Trump,6286
4211,LA22083,100.0,Hillary Clinton,3157
4212,LA22085,100.0,Donald Trump,7877
4213,LA22085,100.0,Hillary Clinton,1703
4214,LA22087,100.0,Donald Trump,10232
4215,LA22087,100.0,Hillary Clinton,4957
4216,PA42129,100.0,Donald Trump,116427
4217,PA42129,100.0,Hillary Clinton,59506
4218,PA42125,100.0,Donald Trump,58941
4219,PA42125,100.0,Hillary Clinton,34436
4220,PA42127,100.0,Donald Trump,15269
4221,PA42127,100.0,Hillary Clinton,6398
4222,PA42121,100.0,Donald Trump,15254
4223,PA42121,100.0,Hillary Clinton,5889
4224,PA42123,100.0,Donald Trump,12032
4225,PA42123,100.0,Hillary Clinton,4828
4226,NC37051,100.0,Hillary Clinton,70523
4227,NC37051,100.0,Donald Trump,50593
4228,NC37053,100.0,Donald Trump,9070
4229,NC37053,100.0,Hillary Clinton,2879
4230,NC37055,100.0,Donald Trump,11283
4231,NC37055,100.0,Hillary Clinton,7079
4232,NC37057,100.0,Donald Trump,52870
4233,NC37057,100.0,Hillary Clinton,17328
4234,NC37059,100.0,Donald Trump,15502
4235,NC37059,100.0,Hillary Clinton,5228
4236,TX48177,100.0,Donald Trump,4580
4237,TX48177,100.0,Hillary Clinton,1567
4238,SC45035,100.0,Donald Trump,34932
4239,SC45035,100.0,Hillary Clinton,24010
4240,CA06023,100.0,Hillary Clinton,19596
4241,CA06023,100.0,Donald Trump,10883
4242,CA06021,100.0,Donald Trump,5788
4243,CA06021,100.0,Hillary Clinton,3065
4244,CA06027,100.0,Donald Trump,4248
4245,CA06027,100.0,Hillary Clinton,3155
4246,CA06025,100.0,Hillary Clinton,28467
4247,CA06025,100.0,Donald Trump,11295
4248,CA06029,100.0,Donald Trump,119164
4249,CA06029,100.0,Hillary Clinton,86481
4250,FL12019,100.0,Donald Trump,74898
4251,FL12019,100.0,Hillary Clinton,27768
4252,FL12011,100.0,Hillary Clinton,546956
4253,FL12011,100.0,Donald Trump,258521
4254,FL12013,100.0,Donald Trump,4647
4255,FL12013,100.0,Hillary Clinton,1236
4256,FL12015,100.0,Donald Trump,60196
4257,FL12015,100.0,Hillary Clinton,33421
4258,FL12017,100.0,Donald Trump,54377
4259,FL12017,100.0,Hillary Clinton,22765
4260,MD24039,100.0,Donald Trump,5056
4261,MD24039,100.0,Hillary Clinton,3484
4262,TX48175,100.0,Donald Trump,2618
4263,TX48175,100.0,Hillary Clinton,973
4264,MD24035,100.0,Donald Trump,16211
4265,MD24035,100.0,Hillary Clinton,7316
4266,MD24037,100.0,Donald Trump,26889
4267,MD24037,100.0,Hillary Clinton,15786
4268,SC45033,100.0,Hillary Clinton,5832
4269,SC45033,100.0,Donald Trump,5637
4270,MD24031,100.0,Hillary Clinton,309761
4271,MD24031,100.0,Donald Trump,82985
4272,MD24033,100.0,Hillary Clinton,313627
4273,MD24033,100.0,Donald Trump,29290
4274,WV54019,100.0,Donald Trump,10263
4275,WV54019,100.0,Hillary Clinton,4246
4276,KS20031,100.0,Donald Trump,2990
4277,KS20031,100.0,Hillary Clinton,719
4278,WA53059,100.0,Donald Trump,2910
4279,WA53059,100.0,Hillary Clinton,2207
4280,KS20037,100.0,Donald Trump,8394
4281,KS20037,100.0,Hillary Clinton,5064
4282,KS20035,100.0,Donald Trump,8016
4283,KS20035,100.0,Hillary Clinton,3436
4284,AL01059,100.0,Donald Trump,9466
4285,AL01059,100.0,Hillary Clinton,2197
4286,AL01057,100.0,Donald Trump,6705
4287,AL01057,100.0,Hillary Clinton,1358
4288,AL01055,100.0,Donald Trump,32132
4289,AL01055,100.0,Hillary Clinton,10350
4290,MTMT,100.0,Donald Trump,274120
4291,MTMT,100.0,Hillary Clinton,174521
4292,AL01053,100.0,Donald Trump,10282
4293,AL01053,100.0,Hillary Clinton,4698
4294,AL01051,100.0,Donald Trump,27619
4295,AL01051,100.0,Hillary Clinton,8436
4296,KS20195,100.0,Donald Trump,1211
4297,KS20195,100.0,Hillary Clinton,193
4298,KS20197,100.0,Donald Trump,2358
4299,KS20197,100.0,Hillary Clinton,773
4300,KS20191,100.0,Donald Trump,6844
4301,KS20191,100.0,Hillary Clinton,2039
4302,KS20193,100.0,Donald Trump,2832
4303,KS20193,100.0,Hillary Clinton,467
4304,WI55097,100.0,Hillary Clinton,18524
4305,WI55097,100.0,Donald Trump,17310
4306,KS20199,100.0,Donald Trump,711
4307,KS20199,100.0,Hillary Clinton,45
4308,AR05147,100.0,Donald Trump,1344
4309,AR05147,100.0,Hillary Clinton,1117
4310,AR05145,100.0,Donald Trump,21038
4311,AR05145,100.0,Hillary Clinton,5157
4312,AR05143,100.0,Donald Trump,40418
4313,AR05143,100.0,Hillary Clinton,32296
4314,AR05141,100.0,Donald Trump,5382
4315,AR05141,100.0,Hillary Clinton,1547
4316,AR05149,100.0,Donald Trump,4600
4317,AR05149,100.0,Hillary Clinton,1472
4318,MOMO,99.97,Donald Trump,1585753
4319,MOMO,99.97,Hillary Clinton,1054889
4320,VA51187,100.0,Donald Trump,11762
4321,VA51187,100.0,Hillary Clinton,5165
4322,MO29201,100.0,Donald Trump,13168
4323,MO29201,100.0,Hillary Clinton,3574
4324,OR41063,100.0,Donald Trump,2825
4325,OR41063,100.0,Hillary Clinton,1097
4326,OR41061,100.0,Donald Trump,8378
4327,OR41061,100.0,Hillary Clinton,3221
4328,OR41067,100.0,Hillary Clinton,137818
4329,OR41067,100.0,Donald Trump,75903
4330,OR41065,100.0,Donald Trump,5721
4331,OR41065,100.0,Hillary Clinton,4634
4332,MN27099,100.0,Donald Trump,8826
4333,MN27099,100.0,Hillary Clinton,7444
4334,OR41069,100.0,Donald Trump,583
4335,OR41069,100.0,Hillary Clinton,153
4336,VA51173,100.0,Donald Trump,9747
4337,VA51173,100.0,Hillary Clinton,2661
4338,WI55095,100.0,Donald Trump,13864
4339,WI55095,100.0,Hillary Clinton,7568
4340,TX48223,100.0,Donald Trump,10704
4341,TX48223,100.0,Hillary Clinton,2508
4342,MO29069,100.0,Donald Trump,8026
4343,MO29069,100.0,Hillary Clinton,2360
4344,MN27091,100.0,Donald Trump,7062
4345,MN27091,100.0,Hillary Clinton,2733
4346,MO29065,100.0,Donald Trump,5599
4347,MO29065,100.0,Hillary Clinton,978
4348,MO29067,100.0,Donald Trump,5486
4349,MO29067,100.0,Hillary Clinton,984
4350,MO29061,100.0,Donald Trump,2763
4351,MO29061,100.0,Hillary Clinton,730
4352,MO29063,100.0,Donald Trump,3540
4353,MO29063,100.0,Hillary Clinton,824
4354,TN47067,100.0,Donald Trump,1842
4355,TN47067,100.0,Hillary Clinton,322
4356,VA51185,100.0,Donald Trump,15160
4357,VA51185,100.0,Hillary Clinton,2895
4358,WV54017,100.0,Donald Trump,2347
4359,WV54017,100.0,Hillary Clinton,360
4360,WV54011,100.0,Donald Trump,19648
4361,WV54011,100.0,Hillary Clinton,11306
